RDA element,Toolkit URL (English)
rdaw:P10109,https://access.rdatoolkit.org/en-US_ala-d32fd842-3845-313d-aaae-60521e4df6ae
rdae:P20242,https://access.rdatoolkit.org/en-US_ala-d337da86-841d-3e4b-a682-7fba4dd6ef51
rdam:P30173,https://access.rdatoolkit.org/en-US_ala-d34564b0-6a8a-384f-b966-a9638b234d89
rdae:P20565,https://access.rdatoolkit.org/en-US_ala-d3512351-71d5-3835-99bc-2edb6a40d359
rdaa:P50369,https://access.rdatoolkit.org/en-US_ala-d3555ede-6370-39e0-abec-5cecb4ce664e
rdaa:P50251,https://access.rdatoolkit.org/en-US_ala-d3574f6f-4c14-3f8c-8005-a036529152dc
rdaa:P51021,https://access.rdatoolkit.org/en-US_ala-d375dd2a-89b7-313c-b1d4-25265329395e
rdaa:P50511,https://access.rdatoolkit.org/en-US_ala-d37c4951-06f3-32af-b4bd-5a475f84bca3
rdaa:P50493,https://access.rdatoolkit.org/en-US_ala-d399d1e0-700e-33b0-ba1f-93533daf3a3e
rdae:P20038,https://access.rdatoolkit.org/en-US_ala-d39a850d-6259-353f-b518-b5a2432f2273
rdam:P30045,https://access.rdatoolkit.org/en-US_ala-d39dfc9d-eb29-38c8-b639-235c671369b9
rdae:P20244,https://access.rdatoolkit.org/en-US_ala-d3b2c116-4bb9-355b-9ab7-2a4c3dfe6269
rdaa:P51022,https://access.rdatoolkit.org/en-US_ala-d405511c-4ba9-3ef4-9bcd-3e0bdaa41163
rdae:P20175,https://access.rdatoolkit.org/en-US_ala-d409fe22-2694-3865-8b2e-91bfab80f66f
rdam:P30446,https://access.rdatoolkit.org/en-US_ala-d40f201a-3013-3653-8836-adf30a162f57
rdaa:P50420,https://access.rdatoolkit.org/en-US_ala-d438ef76-5991-3a1a-bd77-dd4ba4ca2721
rdaw:P10191,https://access.rdatoolkit.org/en-US_ala-d44233d5-5b98-3ddc-be5b-cb6429654237
rdaa:P50457,https://access.rdatoolkit.org/en-US_ala-d45466de-963f-3f9c-a931-d9567cab7771
rdan:P80105,https://access.rdatoolkit.org/en-US_ala-d46928cb-8215-3dc3-831b-bd3a8c757217
rdap:P70014,https://access.rdatoolkit.org/en-US_ala-d46e1bf7-54fa-387d-9296-9b215d2174a8
rdai:P40150,https://access.rdatoolkit.org/en-US_ala-d47beb66-ed3a-3420-8bb7-28ec66c7a2df
rdaa:P50464,https://access.rdatoolkit.org/en-US_ala-d48355dc-a2c5-3b34-852b-bd26c8deca7e
rdam:P30410,https://access.rdatoolkit.org/en-US_ala-d4a3c922-302d-3249-8d9e-dc9507a55149
rdai:P40155,https://access.rdatoolkit.org/en-US_ala-d4b952ad-79ee-3e97-aa65-1e01f4ed7a3d
rdaa:P50671,https://access.rdatoolkit.org/en-US_ala-d50cdfef-717a-359c-8f75-474f03ecc3ef
rdaa:P51018,https://access.rdatoolkit.org/en-US_ala-d51d7c1d-c1ae-304d-bd17-23941bc5c3d8
rdae:P20460,https://access.rdatoolkit.org/en-US_ala-d548950e-7f53-38a4-ab3d-2329b9f06eb5
rdaa:P50364,https://access.rdatoolkit.org/en-US_ala-d54d7aa1-6186-3ae6-8585-0ca0750d6e83
rdaw:P10374,https://access.rdatoolkit.org/en-US_ala-d561e276-7b49-38fd-9a92-275560058f64
rdan:P80159,https://access.rdatoolkit.org/en-US_ala-d56cebb7-0f77-3db2-8a3b-26d7798be8cf
rdaw:P10221,https://access.rdatoolkit.org/en-US_ala-d592655f-f466-3dca-8fa1-b7ce993ab030
rdae:P20333,https://access.rdatoolkit.org/en-US_ala-d594e7e4-a396-3b56-a00e-bd5b50b05a1c
rdaw:P10025,https://access.rdatoolkit.org/en-US_ala-d5981591-ea9b-3e1a-8367-a718d161f5b2
rdaa:P50212,https://access.rdatoolkit.org/en-US_ala-d59a93c7-1afb-3498-a9dc-27c688d39e50
rdat:P70057,https://access.rdatoolkit.org/en-US_ala-d5bb9195-05c2-3fe1-b67b-801f573244c8
rdae:P20354,https://access.rdatoolkit.org/en-US_ala-d5dff40c-508f-3bd3-af16-dd54c6544c7a
rdae:P20531,https://access.rdatoolkit.org/en-US_ala-d5e043e2-72b6-3018-916b-c32328246ea7
rdaa:P50344,https://access.rdatoolkit.org/en-US_ala-d615dd4d-2002-32bf-9ba4-a88f6309ec90
rdat:P70035,https://access.rdatoolkit.org/en-US_ala-d628f45e-1caf-3bda-89e6-608fb488adc9
rdap:P70028,https://access.rdatoolkit.org/en-US_ala-d633b630-dd63-3374-8709-605863926e25
rdan:P80048,https://access.rdatoolkit.org/en-US_ala-d6588ade-43eb-3b7f-9160-6e42811632f3
rdaa:P50811,https://access.rdatoolkit.org/en-US_ala-d6749cd1-92fa-39d7-834a-75c67cd7e3ce
rdaw:P10217,https://access.rdatoolkit.org/en-US_ala-d69eefb5-d2bd-3dba-8faf-4090bb26ebf7
rdai:P40024,https://access.rdatoolkit.org/en-US_ala-d6bde4fd-530c-314d-a79c-6a449a5f6ff1
rdae:P20550,https://access.rdatoolkit.org/en-US_ala-d6c6105a-494f-3087-a70f-cc89d3bff147
rdan:P80090,https://access.rdatoolkit.org/en-US_ala-d6c77684-29e1-3703-b180-64ef17a33d2a
rdaw:P10246,https://access.rdatoolkit.org/en-US_ala-d6caaf23-0102-35fa-a751-27647f21bcd1
rdaa:P50609,https://access.rdatoolkit.org/en-US_ala-d6d91860-3ad3-3441-bce9-9e8026ca7826
rdap:P70016,https://access.rdatoolkit.org/en-US_ala-d71bfc04-ad8a-374c-9a41-bf0eb75ae301
rdaw:P10594,https://access.rdatoolkit.org/en-US_ala-d72d94ae-6ea1-34ce-b46f-4d48e9b602e9
rdam:P30191,https://access.rdatoolkit.org/en-US_ala-d78bb586-ccb0-314f-8dc1-3f6747e22e53
rdam:P30089,https://access.rdatoolkit.org/en-US_ala-d791f2ed-ab22-3a5a-b659-61703a92c800
rdaa:P50975,https://access.rdatoolkit.org/en-US_ala-d7a94d36-bcee-36aa-b9ce-95a95e509606
rdaw:P10488,https://access.rdatoolkit.org/en-US_ala-d7b3d8a5-b954-3c0a-9c4d-c0e953a6ae72
rdae:P20443,https://access.rdatoolkit.org/en-US_ala-d7c79ce6-fbb7-3b29-90b0-a9fb7437863c
rdaw:P10567,https://access.rdatoolkit.org/en-US_ala-d7e12c7e-bc7e-3810-a4e7-b2f1ff93eba5
rdaa:P50495,https://access.rdatoolkit.org/en-US_ala-d7e634aa-2a6c-3c9a-9a6d-575e61c165a0
rdam:P30226,https://access.rdatoolkit.org/en-US_ala-d818f2c6-cced-357b-87ca-a4b482a249c4
rdaa:P50047,https://access.rdatoolkit.org/en-US_ala-d822282c-210e-3199-b7fb-39f540582a28
rdam:P30093,https://access.rdatoolkit.org/en-US_ala-d83588be-4edb-309c-8ace-ac9bc6311d2b
rdaw:P10249,https://access.rdatoolkit.org/en-US_ala-d8392241-f839-3af4-996e-0ca7306e2870
rdae:P20341,https://access.rdatoolkit.org/en-US_ala-d84397bb-125b-39c1-be92-1db83f8d0a9b
rdaw:P10077,https://access.rdatoolkit.org/en-US_ala-d84a7372-256e-3de6-b44e-684d4b760705
rdaa:P50376,https://access.rdatoolkit.org/en-US_ala-d84b66a2-8b94-3e57-bc20-e5b62af2ae27
rdaa:P50187,https://access.rdatoolkit.org/en-US_ala-d88d0ebf-1c40-3186-9bf7-d92724e3b7d3
rdaw:P10414,https://access.rdatoolkit.org/en-US_ala-d8b6a117-5d1f-33ec-8420-a306aca32396
rdan:P80172,https://access.rdatoolkit.org/en-US_ala-d8cbac06-7c8d-3769-b8b4-4f7c2ed6e96e
rdaa:P50709,https://access.rdatoolkit.org/en-US_ala-d90df4b4-43fd-38b5-ac70-76b4c51dcbd7
rdaw:P10583,https://access.rdatoolkit.org/en-US_ala-d9193f86-d421-383f-984f-8cfdf65c02b2
rdae:P20273,https://access.rdatoolkit.org/en-US_ala-d91aa59f-82d6-3756-9910-e07b7d79bfb5
rdae:P20250,https://access.rdatoolkit.org/en-US_ala-d91d3ffb-7c6b-33ec-8c66-50597d898587
rdae:P20066,https://access.rdatoolkit.org/en-US_ala-d92e0194-93eb-3565-943b-7608c6212204
rdaw:P10343,https://access.rdatoolkit.org/en-US_ala-d92e9ac4-690d-3c75-9e4f-d3e74d93bf19
rdaw:P10415,https://access.rdatoolkit.org/en-US_ala-d935362f-1d00-3473-9bdc-95c8a43ed216
rdaw:P10352,https://access.rdatoolkit.org/en-US_ala-d95c88e0-1b98-35f4-b997-4e6922c8b51e
rdae:P20174,https://access.rdatoolkit.org/en-US_ala-d95e2f08-5a1e-35d5-8db7-6ac8a8f298af
rdam:P30087,https://access.rdatoolkit.org/en-US_ala-d9676281-26fe-3751-ae5a-d45689d80171
rdaa:P50814,https://access.rdatoolkit.org/en-US_ala-d96f3a45-12fe-3d37-843f-2aec4a8963c2
rdaw:P10140,https://access.rdatoolkit.org/en-US_ala-d96fb8e7-1c33-3888-be74-bb67b73ecbe5
rdae:P20297,https://access.rdatoolkit.org/en-US_ala-d97029b7-efbd-3961-989b-3622fb2f5c20
rdam:P30275,https://access.rdatoolkit.org/en-US_ala-d9833a17-582a-3368-95ea-17daa4f61aee
rdae:P20559,https://access.rdatoolkit.org/en-US_ala-d9adba59-551f-353b-ae26-33305c38dba6
rdaw:P10475,https://access.rdatoolkit.org/en-US_ala-d9cee6be-9b39-3a9d-b40e-06e143dc0133
rdae:P20402,https://access.rdatoolkit.org/en-US_ala-d9f43d26-1916-375a-99be-a7c8db087f51
rdaa:P51099,https://access.rdatoolkit.org/en-US_ala-da03abbb-cc2e-3f78-824e-b5eac825e83c
rdam:P30221,https://access.rdatoolkit.org/en-US_ala-da50baae-bd56-31c3-b4d2-08d51814debc
rdan:P80069,https://access.rdatoolkit.org/en-US_ala-da6ba21b-69b7-3848-b438-fb0dbb9c859a
rdat:P70062,https://access.rdatoolkit.org/en-US_ala-da7dcf54-c81e-36a4-be08-0a63dd14c103
rdaa:P50566,https://access.rdatoolkit.org/en-US_ala-daad4446-6e7f-3263-a86e-b6e9a548fe10
rdaa:P50238,https://access.rdatoolkit.org/en-US_ala-daccf87d-e3e4-356f-beb1-57da14fa5c54
rdax:P00027,https://access.rdatoolkit.org/en-US_ala-dae1d0c1-5eb1-3b46-a57e-16ba91c24e19
rdaa:P50355,https://access.rdatoolkit.org/en-US_ala-db364698-4bf2-3659-b510-8076a4296e3c
rdaw:P10048,https://access.rdatoolkit.org/en-US_ala-db4b5036-ec27-3824-85fb-ede93a7e49cf
rdaw:P10093,https://access.rdatoolkit.org/en-US_ala-db691676-50e7-33ec-8870-be5d78d06441
rdaa:P50611,https://access.rdatoolkit.org/en-US_ala-db78e667-b5f4-3a99-9444-245b8390744b
rdaw:P10395,https://access.rdatoolkit.org/en-US_ala-db864a2c-998e-3d96-ad6b-0995fc4ed65e
rdam:P30384,https://access.rdatoolkit.org/en-US_ala-db9e2488-81ef-367a-89a1-11921373c255
rdaw:P10212,https://access.rdatoolkit.org/en-US_ala-dbb97da4-0e94-331a-8f95-7db363e7873e
rdam:P30385,https://access.rdatoolkit.org/en-US_ala-dbc8907a-60c4-3432-853d-838bba19ff1c
rdai:P40086,https://access.rdatoolkit.org/en-US_ala-dbcab8ad-f7a1-3429-ab19-f6e335127188
rdaa:P50845,https://access.rdatoolkit.org/en-US_ala-dc26e190-d08e-36ea-88d5-198558c2c921
rdaa:P50862,https://access.rdatoolkit.org/en-US_ala-dc285f0c-33dc-3e38-955a-b227ad96b766
rdan:P80078,https://access.rdatoolkit.org/en-US_ala-dc32c4f9-c977-3aaf-b330-3cf873dbbfbb
rdan:P80176,https://access.rdatoolkit.org/en-US_ala-dc37a409-ce15-340f-9fd4-8190ba1c887f
rdaa:P50668,https://access.rdatoolkit.org/en-US_ala-dc6f65bd-9e92-3040-a99a-bccc69fd76a9
rdam:P30083,https://access.rdatoolkit.org/en-US_ala-dca98326-8bca-346f-9b5e-a262632daee5
rdaw:P10259,https://access.rdatoolkit.org/en-US_ala-dcb064e1-d3e9-35b9-9570-0ee2f7a58cc2
rdam:P30267,https://access.rdatoolkit.org/en-US_ala-dcb88128-0780-3036-be8c-91c7e5ef395c
rdat:P70039,https://access.rdatoolkit.org/en-US_ala-dcb88e8c-c5f1-3a68-8d86-58efe47bc7f9
rdam:P30262,https://access.rdatoolkit.org/en-US_ala-dcbf0dbf-380c-337a-8267-e59d0a07cee9
rdaa:P50229,https://access.rdatoolkit.org/en-US_ala-dcbfc85d-37f9-34a9-a587-d96a82968f9c
rdae:P20252,https://access.rdatoolkit.org/en-US_ala-dcd12a81-858e-32aa-a5ff-e698a9753619
rdam:P30121,https://access.rdatoolkit.org/en-US_ala-dcdb7f9e-3b2f-3819-8c00-1a5e6a1339ed
rdaw:P10377,https://access.rdatoolkit.org/en-US_ala-dcf4a704-d248-35b2-8a8d-198f9313aa1d
rdaw:P10308,https://access.rdatoolkit.org/en-US_ala-dd16b811-6ce6-3312-8cdd-7a64741da0ee
rdae:P20334,https://access.rdatoolkit.org/en-US_ala-dd208429-32ca-3fab-963c-70ab3f54c987
rdaa:P50753,https://access.rdatoolkit.org/en-US_ala-dd4a4f70-05d6-3f15-ba46-2517b4cd51c8
rdan:P80047,https://access.rdatoolkit.org/en-US_ala-dd57e3db-9ad5-3269-823b-ddfecee9f2f8
rdai:P40129,https://access.rdatoolkit.org/en-US_ala-dd5dcf8c-4000-36c1-b421-f920a3b08d39
rdae:P20010,https://access.rdatoolkit.org/en-US_ala-dd9bd2e9-458e-3a6d-95fe-c68be08d5cad
rdaa:P50245,https://access.rdatoolkit.org/en-US_ala-dda47640-545c-360c-8577-9ed19c1ac738
rdaw:P10397,https://access.rdatoolkit.org/en-US_ala-ddd1e8a9-c1c1-3f52-ac3a-de6197f371fa
rdaw:P10522,https://access.rdatoolkit.org/en-US_ala-de14079b-e00d-3cd4-b22f-b37c256c5217
rdae:P20348,https://access.rdatoolkit.org/en-US_ala-de233d38-4a79-39d6-914c-fa58b815b24a
rdae:P20316,https://access.rdatoolkit.org/en-US_ala-de257390-c2dd-395e-9c80-262194bd5c58
rdam:P30127,https://access.rdatoolkit.org/en-US_ala-de3a6b19-6aa8-30ca-9f22-cdd5913adfd4
rdaa:P50898,https://access.rdatoolkit.org/en-US_ala-de4a8dea-48df-3abd-9b7a-d52aaf8f3949
rdam:P30394,https://access.rdatoolkit.org/en-US_ala-de768411-e389-3684-93e2-f962e2a3aea2
rdaa:P50703,https://access.rdatoolkit.org/en-US_ala-de784fed-e61b-3c6e-bc38-fe7538cb5314
rdaa:P50198,https://access.rdatoolkit.org/en-US_ala-de81d6b2-bc95-3e8d-a1e7-8f39f48ef551
rdaw:P10384,https://access.rdatoolkit.org/en-US_ala-de8af0b3-8d09-3f7a-95a8-74e08bd23e93
rdaw:P10026,https://access.rdatoolkit.org/en-US_ala-de93f807-78dc-311a-a688-37a26ac9c351
rdaw:P10284,https://access.rdatoolkit.org/en-US_ala-de95e121-3565-3201-87b8-99e934f01349
rdaa:P50222,https://access.rdatoolkit.org/en-US_ala-de962165-1577-3afe-9cf2-8d9071b3fb93
rdaw:P10130,https://access.rdatoolkit.org/en-US_ala-dea0999d-b156-3f58-bd9f-88b2f44658c1
rdaa:P50689,https://access.rdatoolkit.org/en-US_ala-dec37273-55f0-36ea-850b-50ee26e81af5
rdaw:P10606,https://access.rdatoolkit.org/en-US_ala-deccc546-1d4d-3ba4-835d-f43654499b81
rdae:P20405,https://access.rdatoolkit.org/en-US_ala-ded1c934-f18f-32d3-90ac-3960e40d6159
rdae:P20293,https://access.rdatoolkit.org/en-US_ala-ded5a99c-a729-3239-8deb-0119f2425412
rdaa:P50335,https://access.rdatoolkit.org/en-US_ala-deef7d2e-ca3b-37e6-959d-847180e52001
rdaa:P50110,https://access.rdatoolkit.org/en-US_ala-defc1f1e-cfb7-3100-af56-957e56687a98
rdaw:P10370,https://access.rdatoolkit.org/en-US_ala-df08ffa6-27b1-3b8d-86a3-7eec509c7ff0
rdaa:P50001,https://access.rdatoolkit.org/en-US_ala-df0a3c28-c6f4-3ac6-8154-d3b57fff6c11
rdai:P40089,https://access.rdatoolkit.org/en-US_ala-df0a6c8e-ed76-3682-8ee0-81fd4827f02b
rdai:P40088,https://access.rdatoolkit.org/en-US_ala-df0cb73e-2752-3ae3-b849-03764fbdbc1e
rdan:P80007,https://access.rdatoolkit.org/en-US_ala-df34e7ca-67fd-37e6-89e9-806565fc8795
rdaa:P50865,https://access.rdatoolkit.org/en-US_ala-df4fd4ee-0f0a-3819-bec1-1252ee899cbd
rdaw:P10529,https://access.rdatoolkit.org/en-US_ala-dfb3bead-7489-3547-937b-877220e840c3
rdae:P20064,https://access.rdatoolkit.org/en-US_ala-dfc1cb42-3e13-3043-8270-5187c589eb43
rdaa:P51076,https://access.rdatoolkit.org/en-US_ala-dfc35c7f-93a3-39fe-8915-bb19eac21152
rdax:P00018,https://access.rdatoolkit.org/en-US_ala-dfc80f39-86cb-3d09-98ac-85f27dc8e8d3
rdaw:P10118,https://access.rdatoolkit.org/en-US_ala-dfc9b885-d5b3-3162-af99-2d533cdad2ef
rdae:P20077,https://access.rdatoolkit.org/en-US_ala-dfcc0e59-9e39-33cc-a0a7-66a3e1f7c075
rdae:P20158,https://access.rdatoolkit.org/en-US_ala-dffa019f-f8a9-3460-b3dd-8b63c56321f9
rdat:P70053,https://access.rdatoolkit.org/en-US_ala-e00a317d-0aa6-364f-9e52-3b85c256a1d0
rdaa:P50103,https://access.rdatoolkit.org/en-US_ala-e0529844-86d7-3cad-a811-6471b8844da4
rdaw:P10559,https://access.rdatoolkit.org/en-US_ala-e06a4966-c78b-380b-b3d4-b6c7e6c3d470
rdae:P20355,https://access.rdatoolkit.org/en-US_ala-e06c6691-31f3-336e-b466-28edc52b0337
rdaw:P10528,https://access.rdatoolkit.org/en-US_ala-e0852afa-5f90-38dc-9c77-0b74d51b13bd
rdat:P70061,https://access.rdatoolkit.org/en-US_ala-e0a6d024-eed7-319a-bb8a-bffe649b9c43
rdaa:P50693,https://access.rdatoolkit.org/en-US_ala-e0b17c24-4345-3792-8b74-23d290ef46ec
rdaa:P50201,https://access.rdatoolkit.org/en-US_ala-e0b454e0-f97d-3699-b64a-374b30dc732f
rdap:P70018,https://access.rdatoolkit.org/en-US_ala-e0b9a64f-6343-343b-98a7-25bba892fbe6
rdam:P30326,https://access.rdatoolkit.org/en-US_ala-e0dc787a-93ef-36c3-8d9e-effe60cd3d89
rdaa:P50331,https://access.rdatoolkit.org/en-US_ala-e0fa61fa-fa69-3376-b184-6c04265d29fc
rdaw:P10110,https://access.rdatoolkit.org/en-US_ala-e0fd9d9b-bfdf-3afc-adac-f7ff1dd55bec
rdaa:P50316,https://access.rdatoolkit.org/en-US_ala-e1261591-b7f5-3fa3-80b4-c533b92d4231
rdaa:P50205,https://access.rdatoolkit.org/en-US_ala-e1523ab0-c964-311b-b3fd-f721e433e772
rdae:P20541,https://access.rdatoolkit.org/en-US_ala-e15b8099-0cad-3536-b036-801ade512699
rdan:P80067,https://access.rdatoolkit.org/en-US_ala-e16a5ad7-9e65-32d6-a46c-148a9c5b64bf
rdaw:P10234,https://access.rdatoolkit.org/en-US_ala-e17cc3b0-f0f6-3fb1-8225-fe9daac20bcb
rdaa:P50926,https://access.rdatoolkit.org/en-US_ala-e184e57c-dc26-3711-a903-9b2e64df725f
rdam:P30050,https://access.rdatoolkit.org/en-US_ala-e196a67c-a502-37f5-b6ef-e01960a1b7af
rdaa:P50742,https://access.rdatoolkit.org/en-US_ala-e1b3d9d3-01ca-36a6-b173-93d1b308568e
rdam:P30245,https://access.rdatoolkit.org/en-US_ala-e1b84a44-8c75-3cc5-a37b-2bc1b442f1ee
rdaa:P50063,https://access.rdatoolkit.org/en-US_ala-e1bb90c1-a298-397d-8333-43f8f688a0b7
rdaw:P10394,https://access.rdatoolkit.org/en-US_ala-e1cc68c7-5515-3f2f-96cd-a833698dcc7c
rdaa:P50165,https://access.rdatoolkit.org/en-US_ala-e1ce181b-9397-357b-aec1-bfbfd6095f34
rdaw:P10584,https://access.rdatoolkit.org/en-US_ala-e1f58d5e-f3da-378b-973e-ff23a7e3560b
rdaa:P50825,https://access.rdatoolkit.org/en-US_ala-e1f5ac5c-c83e-3f91-a230-9b6805e8e9f7
rdaa:P50240,https://access.rdatoolkit.org/en-US_ala-e1fd2ff7-a46d-3cab-adec-6c70fdccc07f
rdaw:P10078,https://access.rdatoolkit.org/en-US_ala-e23bf7e1-aa3e-3e8d-874e-9a16d0cdee57
rdaa:P50678,https://access.rdatoolkit.org/en-US_ala-e25c20df-c1b8-349e-a4a8-92ee4a5eff30
rdae:P20386,https://access.rdatoolkit.org/en-US_ala-e26985d5-da22-3866-b652-f679d55ba8f9
rdaw:P10500,https://access.rdatoolkit.org/en-US_ala-e280ac86-7125-32de-88e0-c0ccaa8882dc
rdan:P80104,https://access.rdatoolkit.org/en-US_ala-e293eec1-1d5e-393c-b2a3-0b67bd5a69c4
rdae:P20554,https://access.rdatoolkit.org/en-US_ala-e2a6bd58-d547-3e93-9475-629fdaa09ca7
rdam:P30183,https://access.rdatoolkit.org/en-US_ala-e2aa1c6f-071a-33a2-af6a-3cfde3b7e9ef
rdan:P80125,https://access.rdatoolkit.org/en-US_ala-e2b70455-1a19-3ead-b9de-06d86efda147
rdaa:P50460,https://access.rdatoolkit.org/en-US_ala-e31fc2cf-5eb3-3890-870a-aa7d44ca3392
rdam:P30406,https://access.rdatoolkit.org/en-US_ala-e325b726-8379-3bae-b169-74405c81ca1a
rdam:P30335,https://access.rdatoolkit.org/en-US_ala-e3398611-9e88-31d1-835f-2c8aabab79b0
rdae:P20421,https://access.rdatoolkit.org/en-US_ala-e33f10bd-2dbc-3b6a-9683-22ffe9102912
rdae:P20258,https://access.rdatoolkit.org/en-US_ala-e3432980-034e-3190-8414-eda37ca0b1b2
rdae:P20450,https://access.rdatoolkit.org/en-US_ala-e34b21e0-e012-3325-b45e-c31b687ec006
rdan:P80042,https://access.rdatoolkit.org/en-US_ala-e35fa8f4-02f0-35fc-b94e-1358acc6f7ab
rdam:P30361,https://access.rdatoolkit.org/en-US_ala-e3deaacb-e95c-36c2-9f02-29537d950b72
rdae:P20076,https://access.rdatoolkit.org/en-US_ala-e3e26207-40f4-3384-9907-cb62b4b5cb95
rdai:P40085,https://access.rdatoolkit.org/en-US_ala-e3fefbc5-d08b-3172-8373-ddb2c4a7156c
rdam:P30149,https://access.rdatoolkit.org/en-US_ala-e4074ae5-6546-3bb1-b63c-dc20a49874bc
rdae:P20106,https://access.rdatoolkit.org/en-US_ala-e409119d-881a-33e8-a587-32b79a9b91d6
rdaa:P50514,https://access.rdatoolkit.org/en-US_ala-e418a8bb-0504-3fef-8dd4-fe6b70f91077
rdaa:P51050,https://access.rdatoolkit.org/en-US_ala-e43369cb-a2eb-356e-8457-eae288dc3ae5
rdae:P20306,https://access.rdatoolkit.org/en-US_ala-e46f28bc-3eea-3c97-a283-1bbc836cb439
rdaa:P50284,https://access.rdatoolkit.org/en-US_ala-e488f313-b360-3ff0-b42e-f8886a0b01c8
rdaa:P50507,https://access.rdatoolkit.org/en-US_ala-e4966893-45ef-3884-b081-f4edbf81776b
rdam:P30353,https://access.rdatoolkit.org/en-US_ala-e4a512cb-e0a8-3282-9007-422c5e5a18e7
rdaa:P50274,https://access.rdatoolkit.org/en-US_ala-e4aad7ca-2ae0-3562-922b-0dd3abeb678e
rdaa:P50003,https://access.rdatoolkit.org/en-US_ala-e4d3a166-396e-3cf7-bd76-fc8a8afdee9a
rdam:P30362,https://access.rdatoolkit.org/en-US_ala-e4e22111-816f-300a-a3df-7c6b1ba74f76
rdaw:P10291,https://access.rdatoolkit.org/en-US_ala-e4f9d481-fa9f-357b-abee-6d919a774b1f
rdaa:P50072,https://access.rdatoolkit.org/en-US_ala-e4fb1a18-e311-3c39-b94b-9e36518b569e
rdae:P20549,https://access.rdatoolkit.org/en-US_ala-e4fec052-db68-341d-972f-6b63d49cb172
rdaw:P10462,https://access.rdatoolkit.org/en-US_ala-e50f7278-4dc6-33f8-b319-0914af82ee2b
rdaa:P50126,https://access.rdatoolkit.org/en-US_ala-e5228dce-6110-3173-96ea-c830e26fa713
rdaw:P10532,https://access.rdatoolkit.org/en-US_ala-e52f65c4-a82d-3b78-b5e7-882a90a5c8b9
rdaa:P51098,https://access.rdatoolkit.org/en-US_ala-e5599d28-39fc-3626-abc4-aa46b37f7352
rdat:P70034,https://access.rdatoolkit.org/en-US_ala-e55d395c-ce51-3e77-9d63-f85465634761
rdaw:P10094,https://access.rdatoolkit.org/en-US_ala-e5b598df-f0f9-317e-a319-a72257badc46
rdae:P20465,https://access.rdatoolkit.org/en-US_ala-e5cb09c6-8959-3e46-ab17-2f63df561b90
rdam:P30345,https://access.rdatoolkit.org/en-US_ala-e5d1026e-ba1d-344b-a2df-25f56ff505e1
rdaa:P50053,https://access.rdatoolkit.org/en-US_ala-e5d65530-0c34-39fa-857f-26bab779d08e
rdaa:P50426,https://access.rdatoolkit.org/en-US_ala-e5dcceaa-c56c-37ad-b575-d34c907d6622
rdaa:P50775,https://access.rdatoolkit.org/en-US_ala-e5e04d8b-c3b9-32ca-9a19-36a21c47f2f7
rdam:P30401,https://access.rdatoolkit.org/en-US_ala-e5e1aeed-9ca4-3d80-9aed-c40a95d20d8d
rdae:P20060,https://access.rdatoolkit.org/en-US_ala-e5f3e43b-72ce-3719-8fa9-7e971eae2112
rdaa:P50301,https://access.rdatoolkit.org/en-US_ala-e60ee13e-f01f-36ae-aafe-c8a97dbdbe50
rdae:P20342,https://access.rdatoolkit.org/en-US_ala-e61d474d-56d7-3125-81f4-d9449cb0a1a9
rdaa:P50381,https://access.rdatoolkit.org/en-US_ala-e63838d1-21d5-3a5b-b5eb-27dd13d18d3b
rdaa:P50501,https://access.rdatoolkit.org/en-US_ala-e63a5750-8dc5-3292-872f-41b2692b5074
rdaw:P10161,https://access.rdatoolkit.org/en-US_ala-e641c6e0-db2f-3e57-bfb7-4fd6aa9cbfa6
rdai:P40076,https://access.rdatoolkit.org/en-US_ala-e656c5f5-d33c-362d-a266-5554fac4664d
rdaa:P50913,https://access.rdatoolkit.org/en-US_ala-e65c3ceb-b196-3b5f-bedd-70cc2158f350
rdaa:P50232,https://access.rdatoolkit.org/en-US_ala-e68bcb80-3d06-3d2f-bcae-70b91a861ba3
rdaw:P10103,https://access.rdatoolkit.org/en-US_ala-e68d1922-2ac0-3773-8050-7b48d5ba7bb9
rdam:P30336,https://access.rdatoolkit.org/en-US_ala-e6b18f05-5c15-3e42-972a-75678432209f
rdaa:P50489,https://access.rdatoolkit.org/en-US_ala-e6b7a1aa-a8f6-3626-8b01-b17f2fc51eb5
rdaw:P10515,https://access.rdatoolkit.org/en-US_ala-e6bc214a-b5a7-3ec7-b9fc-10f57de95905
rdan:P80023,https://access.rdatoolkit.org/en-US_ala-e6c0b3a3-0917-3a70-96de-a32e4894f49c
rdaa:P50308,https://access.rdatoolkit.org/en-US_ala-e6d3a143-e167-389c-9e11-33c20c7f4ca4
rdat:P70010,https://access.rdatoolkit.org/en-US_ala-e6f566f8-ddbe-3b84-802d-2065e7f1dc9c
rdaa:P50720,https://access.rdatoolkit.org/en-US_ala-e75f2520-bdf1-3d2b-af0b-a0b86524e08b
rdae:P20248,https://access.rdatoolkit.org/en-US_ala-e7754c09-5dd2-38c4-a409-33a1c2391614
rdae:P20274,https://access.rdatoolkit.org/en-US_ala-e785d0bd-dda7-35ec-ac35-77f22b67ba2b
rdaa:P50213,https://access.rdatoolkit.org/en-US_ala-e7bad0ff-d00f-3b82-97d3-c18e0a58b59d
rdaa:P50616,https://access.rdatoolkit.org/en-US_ala-e7be88d9-2f8d-3e5b-bbf1-a4b3db6bc0a8
