reg_id,uri,type,"name (en)","label (en)","lexicalAlias (en)","description (en)","note (en)",domain,range,hasUnconstrained,parent_property,inverseOf,status
,rdaa:P50217,property,voiceActorOf,"is voice actor of",rdaa:voiceActorOf,"Relates an actor contributing to an expression of a work by providing the voice for characters in radio and audio productions and for animated characters in moving image works, as well as by providing voice-overs in radio and television commercials, dubbed resources, etc to the expression.",,rdac:C10002,rdac:C10006,rdau:P60027,rdaa:P50071,rdae:P20070,1
,rdaa:P50218,property,relatedCorporateBody,"has related corporate body",rdaa:relatedCorporateBody,"Relates an agent to a corporate body that is associated with the person, family, or corporate body being identified (e.g., a musical group to which a person belongs, a subsidiary company).","Related corporate bodies include corporate bodies that precede or succeed the corporate body being identified as the result of a change of name.",rdac:C10002,rdac:C10005,rdau:P60454,,,1
,rdaa:P50219,property,relatedFamily,"has related family",rdaa:relatedFamily,"Relates an agent to a family that is associated with the person, family, or corporate body being identified (e.g., a person’s family, a family that owns the controlling interest in a corporate body).",,rdac:C10002,rdac:C10008,rdau:P60454,,,1
,rdaa:P50220,property,relatedPerson,"has related person",rdaa:relatedPerson,"Relates an agent to a person who is associated with the person, family, or corporate body being identified (e.g., a collaborator, a member of a family, a founder of a corporate body).","Related persons include separate identities established by an individual (either alone or in collaboration with one or more other individuals).",rdac:C10002,rdac:C10004,rdau:P60454,,,1
,rdaa:P50221,property,landscapeArchitectOf,"is landscape architect of",rdaa:landscapeArchitectOf,"Relates an architect responsible for creating landscape works to the work.",,rdac:C10002,rdac:C10001,rdau:P60704,rdaa:P50196,rdaw:P10200,1
,rdaa:P50222,property,sculptorOf,"is sculptor of",rdaa:sculptorOf,"Relates an artist responsible for creating a three-dimensional work by modeling, carving, or similar technique to the work.",,rdac:C10002,rdac:C10001,rdau:P60705,rdaa:P50192,rdaw:P10202,1
,rdaa:P50223,property,screenwriterOf,"is screenwriter of",rdaa:screenwriterOf,"Relates an author of a screenplay, script, or scene to the work.",,rdac:C10002,rdac:C10001,rdau:P60706,rdaa:P50195,rdaw:P10203,1
,rdaa:P50224,property,lyricistOf,"is lyricist of",rdaa:lyricistOf,"Relates an author of the words of a popular song, including a song or songs from a musical to the work.",,rdac:C10002,rdac:C10001,rdau:P60707,rdaa:P50195,rdaw:P10204,1
,rdaa:P50225,property,librettistOf,"is librettist of",rdaa:librettistOf,"Relates an author of the words of an opera or other musical stage work, or an oratorio to the work.",,rdac:C10002,rdac:C10001,rdau:P60708,rdaa:P50195,rdaw:P10205,1
,rdaa:P50226,property,sponsoringBodyOf,"is sponsoring body of",rdaa:sponsoringBodyOf,"Relates a person, family, or corporate body sponsoring some aspect of a work, e.g., funding research, sponsoring an event, to the work.",,rdac:C10002,rdac:C10001,rdau:P60675,rdaa:P50131,rdaw:P10067,1
,rdaa:P50227,property,writerOfAfterwordOf,"is writer of afterword of",rdaa:writerOfAfterwordOf,"Relates a person, family, or corporate body contributing to an expression of a work by providing an afterword to the original work to the expression.",,rdac:C10002,rdac:C10006,rdau:P60717,rdaa:P50154,rdae:P20237,1
,rdaa:P50228,property,writerOfPostfaceOf,"is writer of postface of",rdaa:writerOfPostfaceOf,"Relates a person, family, or corporate body contributing to an expression of a work by providing a postface to the original work to the expression.",,rdac:C10002,rdac:C10006,rdau:P60718,rdaa:P50154,rdae:P20238,1
,rdaa:P50229,property,predecessorOfSplit,"has predecessor of split",rdaa:predecessorOfSplit,"Relates a corporate body to a corporate body that split or divided into the other corporate body.",,rdac:C10005,rdac:C10005,rdau:P60733,,rdaa:P50014,1
,rdaa:P50230,property,membershipCorporateBody,"has membership corporate body",rdaa:membershipCorporateBody,"Relates a corporate body to a corporate body formed from the membership of other corporate bodies.",,rdac:C10005,rdac:C10005,rdau:P60648,,rdaa:P50231,1
,rdaa:P50231,property,corporateMember,"has corporate member",rdaa:corporateMember,"Relates a corporate body to a corporate body that is a member of the other corporate body.",,rdac:C10005,rdac:C10005,rdau:P60697,,rdaa:P50230,1
,rdaa:P50232,property,componentOfAMerger,"has component of merger",rdaa:componentOfMerger,"Relates a corporate body to a corporate body that formed the other corporate body by merging with one or more other corporate bodies.",,rdac:C10005,rdac:C10005,rdau:P60736,,rdaa:P50013,1
,rdaa:P50233,property,family,"has family",rdaa:family,"Relates a person to a family to which the person belongs.",,rdac:C10004,rdac:C10008,rdau:P60697,,rdaa:P50056,1
,rdaa:P50234,property,officiatedCorporateBody,"has officiated corporate body",rdaa:officiatedCorporateBody,"Relates a person to a corporate body in which the person holds an office.",,rdac:C10004,rdac:C10005,rdau:P60737,,rdaa:P50027,1
,rdaa:P50235,property,languageOfTheFamily,"has language of the family",rdaa:languageOfTheFamily,"Relates a family to a language a family uses in its communications.",,rdac:C10008,,rdau:P60098,,,1
,rdaa:P50236,property,periodOfActivityOfTheCorporateBody,"has period of activity of the corporate body",rdaa:periodOfActivityOfTheCorporateBody,"Relates a corporate body to a date or range of dates indicative of the period in which a corporate body was active.",,rdac:C10005,,rdau:P60076,,,1
,rdaa:P50237,property,typeOfCorporateBody,"has type of corporate body",rdaa:typeOfCorporateBody,"Relates a corporate body to the type of corporate body.",,rdac:C10005,,rdau:P60047,rdaa:P50033,,1
,rdaa:P50238,property,typeOfJurisdiction,"has type of jurisdiction",rdaa:typeOfJurisdiction,"Relates a corporate body to the type of jurisdiction.",,rdac:C10005,,rdau:P60047,rdaa:P50033,,1
,rdaa:P50239,property,otherDesignation,"has other designation",rdaa:otherDesignation,"Relates a corporate body to the other designation.",,rdac:C10005,,rdau:P60370,rdaa:P50033,,1
,rdaa:P50240,property,broaderAffiliatedBody,"has broader affiliated body",rdaa:broaderAffiliatedBody,"Relates a corporate body to a corporate body that acts for the local affiliated body and others at a broader organizational level.",,rdac:C10005,rdac:C10005,rdau:P60738,,,1
,rdaa:P50241,property,localAffiliate,"has local affiliate",rdaa:localAffiliate,"Relates a corporate body to a local corporate body affiliated with the broader body which acts for it and others at a broader organizational level.",,rdac:C10005,rdac:C10005,rdau:P60739,,,1
,rdaa:P50242,property,papermakerOf,"is papermaker of",rdaa:papermakerOf,"Relates a person, family, or corporate body responsible for the production of paper used to manufacture a manifestation to the manifestation.",,rdac:C10002,rdac:C10007,rdau:P60747,rdaa:P50202,rdam:P30215,1
,rdaa:P50243,property,visualEffectsProviderOf,"is visual effects provider of",rdaa:visualEffectsProviderOf,"Relates a person, family, or corporate body contributing to an expression of a moving image work by designing and creating post-production visual effects to the expression.",,rdac:C10002,rdac:C10006,rdau:P60754,rdaa:P50161,rdae:P20257,1
,rdaa:P50244,property,specialEffectsProviderOf,"is special effects provider of",rdaa:specialEffectsProviderOf,"Relates a person, family, or corporate body contributing to an expression of a moving image or audio work by designing and creating on-set special effects (on-set mechanical effects and in-camera optical effects) to the expression.",,rdac:C10002,rdac:C10006,rdau:P60755,rdaa:P50161,rdae:P20258,1
,rdaa:P50245,property,lettererOf,"is letterer of",rdaa:lettererOf,"Relates an illustrator contributing to an expression of a comic book, graphic novel, etc to the expression.",,rdac:C10002,rdac:C10006,rdau:P60756,rdaa:P50159,rdae:P20259,1
,rdaa:P50246,property,calligrapherOf,"is calligrapher of",rdaa:calligrapherOf,"Relates an artist responsible for creating a work of calligraphy where the focus of interest lies in the aesthetic value of its penmanship or graphic artistry, regardless of whether the same person, etc to the work.",,rdac:C10002,rdac:C10001,rdau:P60758,rdaa:P50192,rdaw:P10253,1
,rdaa:P50247,property,bookArtistOf,"is book artist of",rdaa:bookArtistOf,"Relates an artist resonsible for creating art works that exploit the book form or alter its physical structure as part of the content of the work to the work.",,rdac:C10002,rdac:C10001,rdau:P60759,rdaa:P50192,rdaw:P10254,1
,rdaa:P50248,property,rapporteurOf,"is rapporteur of",rdaa:rapporteurOf,"Relates an author who is appointed by an organization to report on the proceedings of its meetings to the work.",,rdac:C10002,rdac:C10001,rdau:P60757,rdaa:P50195,rdaw:P10255,1
,rdaa:P50249,property,subjectOfPerson,"is subject of (person)",rdaa:subjectOfPerson,"Relates a person to a work that is about the person.",,rdac:C10004,rdac:C10001,rdau:P60806,rdaw:P10283,rdaw:P10261,1
,rdaa:P50250,property,subjectOfFamily,"is subject of (family)",rdaa:subjectOfFamily,"Relates a family to a work that is about the family.",,rdac:C10008,rdac:C10001,rdau:P60806,rdaw:P10283,rdaw:P10262,1
,rdaa:P50251,property,subjectOfCorporateBody,"is subject of (corporate body)",rdaa:subjectOfCorporateBody,"Relates a corporate body to a work that is about the corporate body.",,rdac:C10005,rdac:C10001,rdau:P60806,rdaw:P10283,rdaw:P10263,1
,rdaa:P50252,property,graduate,"has graduate",rdaa:graduate,"Relates a corporate body to a person who receives an academic degree from the granting institution or faculty.",,rdac:C10005,rdac:C10004,rdau:P60807,,rdaa:P50253,1
,rdaa:P50253,property,graduateOf,"is graduate of",rdaa:graduateOf,"Relates a person to an institution or faculty that granted an academic degree to the person.",,rdac:C10004,rdac:C10005,rdau:P60808,,rdaa:P50252,1
,rdaa:P50254,property,writerOfForewordOf,"is writer of foreword of",rdaa:writerOfForewordOf,"Relates a person, family, or corporate body contributing to an expression of a work by providing a foreword to the original work to an expression.",,rdac:C10002,rdac:C10006,rdau:P60810,rdaa:P50154,rdae:P20275,1
,rdaa:P50255,property,soundDesignerOf,"is sound designer of",rdaa:soundDesignerOf,"Relates a person, family or corporate body contributing to an expression of a work by designing and creating audio/sound components to the expression.",,rdac:C10002,rdac:C10006,rdau:P60812,rdaa:P50161,rdae:P20276,1
,rdaa:P50256,property,lightingDesignerOf,"is lighting designer of",rdaa:lightingDesignerOf,"Relates a person, family or corporate body contributing to an expression of a work by designing and creating lighting components to the expression.",,rdac:C10002,rdac:C10006,rdau:P60814,rdaa:P50161,rdae:P20277,1
,rdaa:P50257,property,degreeCommitteeMemberOf,"is degree committee member of",rdaa:degreeCommitteeMemberOf,"Relates a person serving on a committee that supervises a student’s thesis or dissertation to the work.",,rdac:C10004,rdac:C10001,rdau:P60816,rdaa:P50131,rdaw:P10284,1
,rdaa:P50258,property,defendantCorporateBodyOf,"is defendant corporate body of",rdaa:defendantCorporateBodyOf,"Relates a corporate body who is accused in a criminal proceeding or sued in a civil proceeding to the work.",,rdac:C10005,rdac:C10001,rdau:P60698,rdaa:P50090,rdaw:P10285,1
,rdaa:P50259,property,defendantPersonOf,"is defendant person of",rdaa:defendantPersonOf,"Relates a person who is accused in a criminal proceeding or sued in a civil proceeding to the work.",,rdac:C10004,rdac:C10001,rdau:P60698,rdaa:P50090,rdaw:P10286,1
,rdaa:P50260,property,otherPlaceAssociatedWithTheCorporateBody,"has other place associated with the corporate body",rdaa:otherPlaceAssociatedWithTheCorporateBody,"Relates a corporate body to a place associated with a corporate body other than location of a conference, etc.",,rdac:C10005,,rdau:P60325,,,1
