reg_id,*label_en,lexicalAlias_en,description[0]_en,note[0]_en,altLabel[0]_en,altLabel[1]_en,ToolkitLabel_en,ToolkitDefinition_en,*uri,*type,*name,domain,range,hasUnconstrained,subPropertyOf[0],subPropertyOf[1],inverseOf,sameAs[0],*status,instructionNumber,"has element type","See Also[0]"
33541,"has subject RDA entity",rdaw:subjectRDAEntity.en,"Relates a work to an RDA entity that a work is about.",,,,"subject RDA entity","An RDA entity that a work is about.",rdaw:P10324,property,subjectRDAEntity,rdac:C10001,,rdau:P60805,rdaw:P10307,rdaw:P10256,,,Published,,2,
33542,"is description of person",rdaw:descriptionOfPerson.en,"Relates a work to a person who is described by a work.",,,,"description of person","A person who is described by a work.",rdaw:P10325,property,descriptionOfPerson,rdac:C10001,,rdau:P60190,rdaw:P10261,rdaw:P10338,,,Published,23.5,2,
33543,"is description of corporate body",rdaw:descriptionOfCorporateBody.en,"Relates a work to a corporate body who is described by a work.",,,,"description of corporate body","A corporate body who is described by a work.",rdaw:P10326,property,descriptionOfCorporateBody,rdac:C10001,,rdau:P60190,rdaw:P10263,rdaw:P10339,,,Published,23.5,2,
33544,"is description of family",rdaw:descriptionOfFamily.en,"Relates a work to a family who is described by a work.",,,,"description of family","A family who is described by a work.",rdaw:P10327,property,descriptionOfFamily,rdac:C10001,,rdau:P60190,rdaw:P10262,rdaw:P10339,,,Published,23.5,2,
33684,"has access point for work",rdaw:accessPointForWork.en,"Relates a work to an appellation of work in natural language that is taken from a vocabulary encoding scheme or is constructed using a string encoding scheme.",,,,"access point for work","An appellation of work in natural language that is taken from a vocabulary encoding scheme or is constructed using a string encoding scheme.",rdaw:P10328,property,accessPointForWork,rdac:C10001,,rdau:P60906,rdaw:P10329,rdax:P00016,,,Published,,3,
33685,"has appellation of work",rdaw:appellationOfWork.en,"Relates a work to a nomen used within a given scheme or context to refer to a work.",,,,"appellation of work","A nomen used within a given scheme or context to refer to a work.",rdaw:P10329,property,appellationOfWork,rdac:C10001,,rdau:P60909,rdaw:P10318,rdax:P00017,,,Published,,3,
33686,"has note on work",rdaw:noteOnWork.en,"Relates a work to a broad unstructured description of one or more attributes of a work.",,,,"note on work","A broad unstructured description of one or more attributes of a work.",rdaw:P10330,property,noteOnWork,rdac:C10001,,rdau:P60470,rdax:P00015,,,,Published,,6,
33687,"has authorized access point for work",rdaw:authorizedAccessPointForWork.en,"Relates a work to an access point of work that is selected for preference in a specific vocabulary encoding scheme.",,,,"authorized access point for work","An access point of work that is selected for preference in a specific vocabulary encoding scheme.",rdaw:P10331,property,authorizedAccessPointForWork,rdac:C10001,,rdau:P60916,rdaw:P10328,rdax:P00020,,,Published,,3,
33696,"has variant access point for work",rdaw:variantAccessPointForWork.en,"Relates a work to an access point of work that is not selected for preference in a specific vocabulary encoding scheme.",,,,"variant access point for work","An access point of work that is not selected for preference in a specific vocabulary encoding scheme.",rdaw:P10332,property,variantAccessPointForWork,rdac:C10001,,rdau:P60917,rdaw:P10328,rdax:P00022,,,Published,,3,
34261,"has opus number",rdaw:opusNumber.en,"Relates a work to a numeric designation of musical work assigned from a list of works of a composer indicating the chronological order of composition.",,,,"opus number","A numeric designation of musical work assigned from a list of works of a composer indicating the chronological order of composition.",rdaw:P10333,property,opusNumber,rdac:C10001,,rdau:P60955,rdaw:P10079,,,,Published,6.16.1.3.2,3,
34262,"has serial number of musical work",rdaw:serialNumberOfMusicalWork.en,"Relates a work to a numeric designation of musical work assigned by a composer or a reference source that indicates a sequence of musical works that share the same title or that share the same title and the same representative medium of performance.",,,,"serial number of musical work","A numeric designation of musical work assigned by a composer or a reference source that indicates a sequence of musical works that share the same title or that share the same title and the same representative medium of performance.",rdaw:P10334,property,serialNumberOfMusicalWork,rdac:C10001,,rdau:P60954,rdaw:P10079,,,,Published,6.16.1.3.1,3,
34263,"has thematic index number",rdaw:thematicIndexNumber.en,"Relates a work to a numeric designation of musical work that is assigned from a list of works of a composer, usually arranged in chronological order or by categories, with the theme given for each composition or for each section of large compositions.",,,,"thematic index number","A numeric designation of musical work that is assigned from a list of works of a composer, usually arranged in chronological order or by categories, with the theme given for each composition or for each section of large compositions.",rdaw:P10335,property,thematicIndexNumber,rdac:C10001,,rdau:P60953,rdaw:P10079,,,,Published,6.16.1.3.3,3,
34445,"has transformation",rdaw:transformation.en,"Relates a work to a work that is created by changing the scope or editorial policy, the genre or literary form, the target audience, or the style of a work.",,,,transformation,"A work that is created by changing the scope or editorial policy, the genre or literary form, the target audience, or the style of a work.",rdaw:P10336,property,transformation,rdac:C10001,,rdau:P61069,rdaw:P10198,,,,Published,,2,
34446,"is transformation of",rdaw:transformationOf.en,"Relates a work to a work that has a scope or editorial policy, genre or literary form, target audience, or style that is changed to create a work.",,,,"transformation of","A work that has a scope or editorial policy, genre or literary form, target audience, or style that is changed to create a work.",rdaw:P10337,property,transformationOf,rdac:C10001,,rdau:P61070,rdaw:P10198,,,,Published,,2,
34485,"is description of agent",rdaw:descriptionOfAgent.en,"Relates a work to an agent who is described by a work.",,,,"description of agent","An agent who is described by a work.",rdaw:P10338,property,descriptionOfAgent,rdac:C10001,,rdau:P60190,rdaw:P10319,rdaw:P10360,,,Published,,2,
34486,"is description of collective agent",rdaw:descriptionOfCollectiveAgent.en,"Relates a work to a collective agent who is described by a work.",,,,"description of collective agent","A collective agent who is described by a work.",rdaw:P10339,property,descriptionOfCollectiveAgent,rdac:C10001,,rdau:P60190,rdaw:P10320,rdaw:P10338,,,Published,,2,
34512,"has transformation by style",rdaw:transformationByStyle.en,"Relates a work to a work that is created by changing the style of a work.",,,,"transformation by style","A work that is created by changing the style of a work.",rdaw:P10340,property,transformationByStyle,rdac:C10001,,rdau:P61071,rdaw:P10336,,,,Published,,2,
34513,"is transformation by style of",rdaw:transformationByStyleOf.en,"Relates a work to a work that has a style that is changed to create a work.",,,,"transformation by style of","A work that has a style that is changed to create a work.",rdaw:P10341,property,transformationByStyleOf,rdac:C10001,,rdau:P61072,rdaw:P10337,,,,Published,,2,
34516,"has transformation by genre",rdaw:transformationByGenre.en,"Relates a work to a work that is created by changing the genre or literary form of a work.",,,,"transformation by genre","A work that is created by changing the genre or literary form of a work.",rdaw:P10342,property,transformationByGenre,rdac:C10001,,rdau:P61073,rdaw:P10336,,,,Published,,2,
34517,"is transformation by genre of",rdaw:transformationByGenreOf.en,"Relates a work to a work that has a genre that is changed to create a work.",,,,"transformation by genre of","A work that has a genre that is changed to create a work.",rdaw:P10343,property,transformationByGenreOf,rdac:C10001,,rdau:P61074,rdaw:P10337,,,,Published,,2,
34520,"has transformation by policy",rdaw:transformationByPolicy.en,"Relates a work to a work that is created by changing the scope or editorial policy of a work.",,,,"transformation by policy","A work that is created by changing the scope or editorial policy of a work.",rdaw:P10344,property,transformationByPolicy,rdac:C10001,,rdau:P61067,rdaw:P10336,,,,Published,,2,
34521,"is transformation by policy of",rdaw:transformationByPolicyOf.en,"Relates a work to a work that has a scope or editorial policy that is changed to create a work.",,,,"transformation by policy of","A work that has a scope or editorial policy that is changed to create a work.",rdaw:P10345,property,transformationByPolicyOf,rdac:C10001,,rdau:P61068,rdaw:P10337,,,,Published,,2,
34595,"has representative expression",rdaw:representativeExpression.en,"Relates a work to an expression that is considered a canonical source of data for identifying a work.",,,,"representative expression","An expression that is considered a canonical source of data for identifying a work.",rdaw:P10346,property,representativeExpression,rdac:C10001,,,rdaw:P10308,,,,Published,,2,
34596,"has aspect ratio of representative expression",rdaw:aspectRatioOfRepresentativeExpression.en,"Relates a work to a numerical ratio of the width to the height of a representative expression of a moving image work.",,,,"aspect ratio of representative expression","A numerical ratio of the width to the height of a representative expression of a moving image work.",rdaw:P10347,property,aspectRatioOfRepresentativeExpression,rdac:C10001,,rdau:P60566,,,,,Published,,3,
34597,"has colour content of representative expression",rdaw:colourContentOfRepresentativeExpression.en,"Relates a work to a presence of colour, tone, etc., in the content of a representative expression of a work.",,"color content of representative expression",,"colour content of representative expression","A presence of colour, tone, etc., in the content of a representative expression of a work.",rdaw:P10348,property,colourContentOfRepresentativeExpression,rdac:C10001,,rdau:P60558,,,,,Published,,4,
34598,"has content type of representative expression",rdaw:contentTypeOfRepresentativeExpression.en,"Relates a work to a categorization of a representative expression that reflects the fundamental form of communication in which the content is expressed and the human sense through which it is intended to be perceived.",,,,"content type of representative expression","A categorization of a representative expression that reflects the fundamental form of communication in which the content is expressed and the human sense through which it is intended to be perceived.",rdaw:P10349,property,contentTypeOfRepresentativeExpression,rdac:C10001,,rdau:P60049,,,,,Published,,4,
34599,"has date of capture of representative expression",rdaw:dateOfCaptureOfRepresentativeExpression.en,"Relates a work to a timespan that is associated with recording, filming, etc., the content of a representative expression.",,,,"date of capture of representative expression","A timespan that is associated with recording, filming, etc., the content of a representative expression.",rdaw:P10350,property,dateOfCaptureOfRepresentativeExpression,rdac:C10001,,rdau:P60074,rdaw:P10219,,,,Published,,3,
34600,"has duration of representative expression",rdaw:durationOfRepresentativeExpression.en,"Relates a work to an extent of expression of a representative expression of a work that is a playing time, performance time, running time, or other timespan.",,,,"duration of representative expression","An extent of expression of a representative expression of a work that is a playing time, performance time, running time, or other timespan.",rdaw:P10351,property,durationOfRepresentativeExpression,rdac:C10001,,rdau:P60557,rdaw:P10317,,,,Published,,3,
34601,"has extent of representative expression",rdaw:extentOfRepresentativeExpression.en,"Relates a work to a type, number, and measurement unit that quantify an aspect of the extent of a representative expression of a work.",,,,"extent of representative expression","A type, number, and measurement unit that quantify an aspect of the extent of a representative expression of a work.",rdaw:P10352,property,extentOfRepresentativeExpression,rdac:C10001,,rdau:P60550,,,,,Published,,6,
34602,"has language of representative expression",rdaw:languageOfRepresentativeExpression.en,"Relates a work to a language used for the content of a representative expression of a work.",,,,"language of representative expression","A language used for the content of a representative expression of a work.",rdaw:P10353,property,languageOfRepresentativeExpression,rdac:C10001,,rdau:P60099,,,,,Published,,5,
34603,"has place of capture of representative expression",rdaw:placeOfCaptureOfRepresentativeExpression.en,"Relates a work to a place that is associated with recording, filming, etc., the content of a representative expression.",,,,"place of capture of representative expression","A place that is associated with recording, filming, etc., the content of a representative expression.",rdaw:P10354,property,placeOfCaptureOfRepresentativeExpression,rdac:C10001,,rdau:P60470,rdaw:P10316,,,,Published,,3,
34604,"has projection of cartographic content of representative expression",rdaw:projectionOfCartographicContentOfRepresentativeExpression.en,"Relates a work to a method or system used to represent the surface of the earth or of a celestial sphere on a plane in a representative expression of a work.",,,,"projection of cartographic content of representative expression","A method or system used to represent the surface of the earth or of a celestial sphere on a plane in a representative expression of a work.",rdaw:P10355,property,projectionOfCartographicContentOfRepresentativeExpression,rdac:C10001,,rdau:P60542,,,,,Published,,5,
34605,"has scale of representative expression",rdaw:scaleOfRepresentativeExpression.en,"Relates a work to a ratio of the dimensions of a representative expression of an image or three-dimensional form to the dimensions of the thing that is represented.",,,,"scale of representative expression","A ratio of the dimensions of a representative expression of an image or three-dimensional form to the dimensions of the thing that is represented.",rdaw:P10356,property,scaleOfRepresentativeExpression,rdac:C10001,,rdau:P60565,,,,,Published,,3,
34606,"has script of representative expression",rdaw:scriptOfRepresentativeExpression.en,"Relates a work to a set of characters or symbols used to express written language content of a representative expression of a work.",,,,"script of representative expression","A set of characters or symbols used to express written language content of a representative expression of a work.",rdaw:P10357,property,scriptOfRepresentativeExpression,rdac:C10001,,rdau:P60322,,,,,Published,,5,
34607,"has sound content of representative expression",rdaw:soundContentOfRepresentativeExpression.en,"Relates a work to a presence or absence of sound in a representative expression of a work.",,,,"sound content of representative expression","A presence or absence of sound in a representative expression of a work.",rdaw:P10358,property,soundContentOfRepresentativeExpression,rdac:C10001,,rdau:P60559,,,,,Published,,4,
34667,"is critique of RDA entity",rdaw:critiqueOfRDAEntity.en,"Relates a work to an RDA entity used as a basis for a critical evaluation.",,,,"critique of RDA entity","An RDA entity used as a basis for a critical evaluation.",rdaw:P10359,property,critiqueOfRDAEntity,rdac:C10001,,rdau:P60292,rdaw:P10324,,,,Published,,2,
34668,"is description of RDA entity",rdaw:descriptionOfRDAEntity.en,"Relates a work to an RDA entity that is described by a work.",,,,"description of RDA entity","An RDA entity that is described by a work.",rdaw:P10360,property,descriptionOfRDAEntity,rdac:C10001,,rdau:P60190,rdaw:P10324,,,,Published,,2,
34669,"is evaluation of RDA entity",rdaw:evaluationOfRDAEntity.en,"Relates a work to an RDA entity that is examined or judged.",,,,"evaluation of RDA entity","An RDA entity that is examined or judged.",rdaw:P10361,property,evaluationOfRDAEntity,rdac:C10001,,rdau:P60255,rdaw:P10324,,,,Published,,2,
34670,"is review of RDA entity",rdaw:reviewOfRDAEntity.en,"Relates a work to an RDA entity used as a basis for a brief evaluation.",,,,"review of RDA entity","An RDA entity used as a basis for a brief evaluation.",rdaw:P10362,property,reviewOfRDAEntity,rdac:C10001,,rdau:P60288,rdaw:P10324,,,,Published,,2,
34758,"is binding of manifestation of",rdaw:bindingOfManifestationOf.en,"Relates a work to a manifestation that is bound.",,,,"binding of manifestation of","A manifestation that is bound.",rdaw:P10363,property,bindingOfManifestationOf,rdac:C10001,,rdau:P61006,rdaw:P10309,,,,Published,,2,
34759,"is binding of item of",rdaw:bindingOfItemOf.en,"Relates a work to an item that is bound.",,,,"binding of item of","An item that is bound.",rdaw:P10364,property,bindingOfItemOf,rdac:C10001,,rdau:P61006,rdaw:P10310,,,,Published,,2,
34762,"has extension plan",rdaw:extensionPlan.en,"Relates a work to a categorization reflecting an intention to extend the content of a work.",,,,"extension plan","A categorization reflecting an intention to extend the content of a work.",rdaw:P10365,property,extensionPlan,rdac:C10001,,rdau:P61097,,,,,Published,,4,
35187,"has ISSN",rdaw:issn.en,"Relates a work to an identifier for work that is assigned by an ISSN registration agency.",,"International Standard Serial Number",,ISSN,"An identifier for work that is assigned by an ISSN registration agency.",rdaw:P10366,property,issn,rdac:C10001,,rdau:P60534,rdaw:P10002,,,,Published,,2,
35188,"has key title",rdaw:keyTitle.en,"Relates a work to a title of work that is assigned by an ISSN registration agency.",,,,"key title","A title of work that is assigned by an ISSN registration agency.",rdaw:P10367,property,keyTitle,rdac:C10001,,rdau:P60597,rdaw:P10088,,,,Published,,2,
35189,"has frequency",rdaw:frequency.en,"Relates a work to an interval at which a part, issue, or iteration of a diachronic work is issued.",,,,frequency,"An interval at which a part, issue, or iteration of a diachronic work is issued.",rdaw:P10368,property,frequency,rdac:C10001,,rdau:P60538,,,,,Published,,4,
35258,"is lyrics for work",rdaw:lyricsForWork.en,"Relates a work to a musical work that is complemented by a textual work.","Lyrics exclude text for an opera or other work for the musical stage, or an oratorio,",,,"lyrics for work","A musical work that is complemented by a textual work.",rdaw:P10369,property,lyricsForWork,rdac:C10001,,rdau:P61045,rdaw:P10372,,,,Published,,2,
35259,"has lyrics work",rdaw:lyricsWork.en,"Relates a work to a work that is a textual work that complements a musical work.","Lyrics exclude text for an opera or other work for the musical stage, or an oratorio,",,,"lyrics work","A work that is a textual work that complements a musical work.",rdaw:P10370,property,lyricsWork,rdac:C10001,,rdau:P61046,rdaw:P10371,,,,Published,,2,
35260,"has text work",rdaw:textWork.en,"Relates a work to a work that is a textual work that complements a work.",,,,"text work","A work that is a textual work that complements a work.",rdaw:P10371,property,textWork,rdac:C10001,,rdau:P61047,rdaw:P10103,,,,Published,,2,
35261,"is text for work",rdaw:textForWork.en,"Relates a work to a work that is complemented by a work that is a textual work.",,,,"text for work","A work that is complemented by a work that is a textual work.",rdaw:P10372,property,textForWork,rdac:C10001,,rdau:P61048,rdaw:P10103,,,,Published,,2,
35262,"has spoken word work",rdaw:spokenWordWork.en,"Relates a work to a work that is realized as spoken word that complements a work.",,,,"spoken word work","A work that is realized as spoken word that complements a work.",rdaw:P10373,property,spokenWordWork,rdac:C10001,,rdau:P61049,rdaw:P10103,,,,Published,,2,
35263,"has sounds work",rdaw:soundsWork.en,"Relates a work to a work that is realized as sound that complements a work.",,,,"sounds work","A work that is realized as sound that complements a work.",rdaw:P10374,property,soundsWork,rdac:C10001,,rdau:P61050,rdaw:P10103,,,,Published,,2,
35264,"is spoken word for work",rdaw:spokenWordForWork.en,"Relates a work to a work that is complemented by a work that is realized as spoken word.",,,,"spoken word for work","A work that is complemented by a work that is realized as spoken word.",rdaw:P10375,property,spokenWordForWork,rdac:C10001,,rdau:P61051,rdaw:P10103,,,,Published,,2,
35265,"is sounds for work",rdaw:soundsForWork.en,"Relates a work to a work that is complemented by a work that is realized as sound.",,,,"sounds for work","A work that is complemented by a work that is realized as sound.",rdaw:P10376,property,soundsForWork,rdac:C10001,,rdau:P61052,rdaw:P10103,,,,Published,,2,
35266,"has transformation by extension plan",rdaw:transformationByExtensionPlan.en,"Relates a work to a work that is created by changing the extension plan of a work.",,,,"transformation by extension plan","A work that is created by changing the extension plan of a work.",rdaw:P10377,property,transformationByExtensionPlan,rdac:C10001,,rdau:P61053,rdaw:P10344,,,,Published,,2,
35267,"is transformation by extension plan of",rdaw:transformationByExtensionPlanOf.en,"Relates a work to a work that has an extension plan that is changed to create a work.",,,,"transformation by extension plan of","A work that has an extension plan that is changed to create a work.",rdaw:P10378,property,transformationByExtensionPlanOf,rdac:C10001,,rdau:P61054,rdaw:P10345,,,,Published,,2,
35268,"has sequential version",rdaw:sequentialVersion.en,"Relates a work to a work that is created by changing the extension plan of a work from integrating to successive.",,,,"sequential version","A work that is created by changing the extension plan of a work from integrating to successive.",rdaw:P10379,property,sequentialVersion,rdac:C10001,,rdau:P61055,rdaw:P10377,,,,Published,,2,
35269,"is sequential version of",rdaw:sequentialVersionOf.en,"Relates a work to a work that has an extension plan that is changed from successive to integrating to create a work.",,,,"sequential version of","A work that has an extension plan that is changed from successive to integrating to create a work.",rdaw:P10380,property,sequentialVersionOf,rdac:C10001,,rdau:P61056,rdaw:P10378,,,,Published,,2,
35270,"has serialized version",rdaw:serializedVersion.en,"Relates a work to a work that is created by changing the extension plan of a work from static to successive.",,,,"serialized version","A work that is created by changing the extension plan of a work from static to successive.",rdaw:P10381,property,serializedVersion,rdac:C10001,,rdau:P61057,rdaw:P10377,,,,Published,,2,
35271,"has static version",rdaw:staticVersion.en,"Relates a work to a work that is created by changing the extension plan of a work from integrating to static.",,,,"static version","A work that is created by changing the extension plan of a work from integrating to static.",rdaw:P10382,property,staticVersion,rdac:C10001,,rdau:P61058,rdaw:P10377,,,,Published,,2,
35272,"has transformation by audience",rdaw:transformationByAudience.en,"Relates a work to a work that is created by changing the audience of a work.",,,,"transformation by audience","A work that is created by changing the audience of a work.",rdaw:P10383,property,transformationByAudience,rdac:C10001,,rdau:P61059,rdaw:P10336,,,,Published,,2,
35273,"is transformation by audience of",rdaw:transformationByAudienceOf.en,"Relates a work to a work that has an audience that is changed to create a work.",,,,"transformation by audience of","A work that has an audience that is changed to create a work.",rdaw:P10384,property,transformationByAudienceOf,rdac:C10001,,rdau:P61060,rdaw:P10337,,,,Published,,2,
35274,"has language version",rdaw:languageVersion.en,"Relates a work to a work that is created by changing the language audience of a work.",,,,"language version","A work that is created by changing the language audience of a work.",rdaw:P10385,property,languageVersion,rdac:C10001,,rdau:P61061,rdaw:P10383,,,,Published,,2,
35275,"has regional version",rdaw:regionalVersion.en,"Relates a work to a work that is created by changing the regional audience of a work.",,,,"regional version","A work that is created by changing the regional audience of a work.",rdaw:P10386,property,regionalVersion,rdac:C10001,,rdau:P61062,rdaw:P10383,,,,Published,,2,
35276,"has carrier version",rdaw:carrierVersion.en,"Relates a work to a work that is created by changing the carrier of a work.",,,,"carrier version","A work that is created by changing the carrier of a work.",rdaw:P10387,property,carrierVersion,rdac:C10001,,rdau:P61063,rdaw:P10383,,,,Published,,2,
35277,"is language version of",rdaw:languageVersionOf.en,"Relates a work to a work that has a language audience that is changed to create a work.",,,,"language version of","A work that has a language audience that is changed to create a work.",rdaw:P10388,property,languageVersionOf,rdac:C10001,,rdau:P61064,rdaw:P10384,,,,Published,,2,
35278,"is regional version of",rdaw:regionalVersionOf.en,"Relates a work to a work that has a regional audience that is changed to create a work.",,,,"regional version of","A work that has a regional audience that is changed to create a work.",rdaw:P10389,property,regionalVersionOf,rdac:C10001,,rdau:P61065,rdaw:P10384,,,,Published,,2,
35279,"is carrier version of",rdaw:carrierVersionOf.en,"Relates a work to a work that has a carrier that is changed to create a work.",,,,"carrier version of","A work that has a carrier that is changed to create a work.",rdaw:P10390,property,carrierVersionOf,rdac:C10001,,rdau:P61066,rdaw:P10384,,,,Published,,2,
35280,"is serialized version of",rdaw:serializedVersionOf.en,"Relates a work to a work that has an extension plan that is changed from successive to static to create a work.",,,,"serialized version of","A work that has an extension plan that is changed from successive to static to create a work.",rdaw:P10391,property,serializedVersionOf,rdac:C10001,,rdau:P61075,rdaw:P10378,,,,Published,,2,
35281,"is static version of",rdaw:staticVersionOf.en,"Relates a work to a work that has an extension plan that is changed from static to integrating to create a work.",,,,"static version of","A work that has an extension plan that is changed from static to integrating to create a work.",rdaw:P10392,property,staticVersionOf,rdac:C10001,,rdau:P61076,rdaw:P10378,,,,Published,,2,
35282,"has aggregator agent",rdaw:aggregatorAgent.en,"Relates a work to an agent who is responsible for creating an aggregating work by selecting and arranging expressions of other works.",,aggregator,,"aggregator agent","An agent who is responsible for creating an aggregating work by selecting and arranging expressions of other works.",rdaw:P10393,property,aggregatorAgent,rdac:C10001,,rdau:P61091,rdaw:P10065,,,,Published,,2,
35283,"has criminal defendant corporate body",rdaw:criminalDefendantCorporateBody.en,"Relates a work to a corporate body who is responsible for being accused in a criminal proceeding.",,,,"criminal defendant corporate body","A corporate body who is responsible for being accused in a criminal proceeding.",rdaw:P10394,property,criminalDefendantCorporateBody,rdac:C10001,,rdau:P61092,rdaw:P10285,,,,Published,,2,
35284,"has civil defendant corporate body",rdaw:civilDefendantCorporateBody.en,"Relates a work to a corporate body who is responsible for being sued in a civil proceeding.",,,,"civil defendant corporate body","A corporate body who is responsible for being sued in a civil proceeding.",rdaw:P10395,property,civilDefendantCorporateBody,rdac:C10001,,rdau:P61094,rdaw:P10285,,,,Published,,2,
35285,"has criminal defendant person",rdaw:criminalDefendantPerson.en,"Relates a work to a person who is accused in a criminal proceeding.",,,,"criminal defendant person","A person who is accused in a criminal proceeding.",rdaw:P10396,property,criminalDefendantPerson,rdac:C10001,,rdau:P61092,rdaw:P10286,,,,Published,,2,
35286,"has civil defendant person",rdaw:civilDefendantPerson.en,"Relates a work to a person who is sued in a civil proceeding.",,,,"civil defendant person","A person who is sued in a civil proceeding.",rdaw:P10397,property,civilDefendantPerson,rdac:C10001,,rdau:P61094,rdaw:P10286,,,,Published,,2,
35287,"has date of representative expression",rdaw:dateOfRepresentativeExpression.en,"Relates a work to a timespan that is the earliest associated with a representative expression of a work.",,,,"date of representative expression","A timespan that is the earliest associated with a representative expression of a work.",rdaw:P10398,property,dateOfRepresentativeExpression,rdac:C10001,,rdau:P60527,rdaw:P10317,,,,Published,,3,
35396,"has appellation of work group",rdaw:appellationOfWorkGroup.en,"Relates a work to a nomen used within a given scheme or context to refer to a work as a member of a work group.",,,,"appellation of work group","A nomen used within a given scheme or context to refer to a work as a member of a work group.",rdaw:P10399,property,appellationOfWorkGroup,rdac:C10001,,rdau:P60909,rdaw:P10329,,,,Published,,3,
35397,"has identifier for work group",rdaw:identifierForWorkGroup.en,"Relates a work to an appellation of work that consists of a code, number, or other string, usually independent of natural language and social naming conventions, used to identify a work group.",,,,"identifier for work group","An appellation of work that consists of a code, number, or other string, usually independent of natural language and social naming conventions, used to identify a work group.",rdaw:P10400,property,identifierForWorkGroup,rdac:C10001,,rdau:P60052,rdaw:P10399,,,,Published,,3,
35398,"has authorized access point for work group",rdaw:authorizedAccessPointForWorkGroup.en,"Relates a work to an access point of work that is selected for preference in a specific vocabulary encoding scheme for work groups.",,,,"authorized access point for work group","An access point of work that is selected for preference in a specific vocabulary encoding scheme for work groups.",rdaw:P10401,property,authorizedAccessPointForWorkGroup,rdac:C10001,,rdau:P60916,rdaw:P10399,,,,Published,,3,
35405,"has note on metadata work",rdaw:noteOnMetadataWork.en,"Relates a work to a broad unstructured description of one or more attributes of a metadata work.",,"cataloguer's note","explanation of relationship","note on metadata work","A broad unstructured description of one or more attributes of a metadata work.",rdaw:P10402,property,noteOnMetadataWork,rdac:C10001,,rdau:P60470,rdaw:P10330,,,,Published,"24.7 24.8 29.6 29.7",6,
35449,"has scope of validity",rdaw:scopeOfValidity.en,"Relates a work to an unstructured or structured description of a range of works for which the value of a metadata work is valid.",,,,"scope of validity","An unstructured or structured description of a range of works for which the value of a metadata work is valid.",rdaw:P10403,property,scopeOfValidity,rdac:C10001,,rdau:P61099,,,,,Published,,6,
35463,"has recording source",rdaw:recordingSource.en,"Relates a work to a source of information for a metadata work that is an unstructured description transcribed from a manifestation being described.",,,,"recording source","A source of information for a metadata work that is an unstructured description transcribed from a manifestation being described.",rdaw:P10404,property,recordingSource,rdac:C10001,,rdau:P61100,,,,,Published,,4,
35480,"has related entity of work",rdaw:relatedEntityOfWork.en,"Relates a work to an entity that is associated with a work.",,,,"related entity of work","An entity that is associated with a work.",rdaw:P10405,property,relatedEntityOfWork,rdac:C10001,,rdau:P61034,rdax:P00028,,,,Published,,1,
35501,"has source consulted",rdaw:sourceConsulted.en,"Relates a work to a manifestation in which there is evidence for a metadata work.",,,,"source consulted","A manifestation in which there is evidence for a metadata work.",rdaw:P10406,property,sourceConsulted,rdac:C10001,,rdau:P61101,rdaw:P10309,,,,Published,,2,
35513,"has academic supervisor",rdaw:academicSupervisor.en,"Relates a work to a person who is responsible for overseeing academic activity of any kind that results in a work, including theses, research, and projects.",,,,"academic supervisor","A person who is responsible for overseeing academic activity of any kind that results in a work, including theses, research, and projects.",rdaw:P10407,property,academicSupervisor,rdac:C10001,,rdau:P61096,rdaw:P10437,,,,Published,,2,
35514,"has project supervisor",rdaw:projectSupervisor.en,"Relates a work to an academic supervisor who is responsible for advising or supervising a project undertaken by a student that results in a work.",,,,"project supervisor","An academic supervisor who is responsible for advising or supervising a project undertaken by a student that results in a work.",rdaw:P10408,property,projectSupervisor,rdac:C10001,,rdau:P61102,rdaw:P10407,,,,Published,,2,
35515,"has research supervisor",rdaw:researchSupervisor.en,"Relates a work to an academic supervisor who is responsible for advising or supervising research that results in a work.",,,,"research supervisor","An academic supervisor who is responsible for advising or supervising research that results in a work.",rdaw:P10409,property,researchSupervisor,rdac:C10001,,rdau:P61098,rdaw:P10407,,,,Published,,2,
35556,"has special issue",rdaw:specialIssue.en,"Relates a work to a work that is an issue that is devoted to a specific topic.",,,,"special issue","A work that is an issue that is devoted to a specific topic.",rdaw:P10410,property,specialIssue,rdac:C10001,,rdau:P60207,rdaw:P10141,,,,Published,,2,
35557,"is special issue of",rdaw:specialIssueOf.en,"Relates a work to a work that has an issue that is devoted to a specific topic.",,,,"special issue of","A work that has an issue that is devoted to a specific topic.",rdaw:P10411,property,specialIssueOf,rdac:C10001,,rdau:P60317,rdaw:P10102,,,,Published,,2,
38622,"has dedicatee person of work",rdaw:dedicateePersonOfWork.en,"Relates a work to a person to whom a work is dedicated.",,,,"dedicatee person of work","A person to whom a work is dedicated.",rdaw:P10412,property,dedicateePersonOfWork,rdac:C10001,,rdau:P60455,rdaw:P10312,rdaw:P10069,,,Published,,2,
38623,"has addressee person",rdaw:addresseePerson.en,"Relates a work to a person to whom a work or a portion of a work is addressed.",,,,"addressee person","A person to whom a work or a portion of a work is addressed.",rdaw:P10413,property,addresseePerson,rdac:C10001,,rdau:P60456,rdaw:P10312,rdaw:P10070,,,Published,,2,
